fpr,tpr
0.07418397626112759,0.9530051941627504
0.0751730959446093,0.9530051941627504
0.0751730959446093,0.9532525352461044
0.07542037586547973,0.9532525352461044
0.07542037586547973,0.9534998763294583
0.076162215628091,0.9534998763294583
0.076162215628091,0.9537472174128123
0.07665677546983185,0.9537472174128123
0.07665677546983185,0.9539945584961662
0.0771513353115727,0.9539945584961662
0.0771513353115727,0.9542418995795201
0.07764589515331355,0.9542418995795201
0.07764589515331355,0.954736581746228
0.07838773491592482,0.954736581746228
0.07838773491592482,0.954983922829582
0.07863501483679525,0.954983922829582
0.07863501483679525,0.9554786049962899
0.0791295746785361,0.9554786049962899
0.0791295746785361,0.9557259460796438
0.07937685459940653,0.9557259460796438
0.07937685459940653,0.9564679693297057
0.07962413452027696,0.9564679693297057
0.07962413452027696,0.9567153104130596
0.08160237388724036,0.9567153104130596
0.08160237388724036,0.9569626514964136
0.08184965380811078,0.9569626514964136
0.08184965380811078,0.9572099925797675
0.08259149357072205,0.9572099925797675
0.08259149357072205,0.9574573336631215
0.08382789317507418,0.9574573336631215
0.08382789317507418,0.9579520158298294
0.08456973293768547,0.9579520158298294
0.08456973293768547,0.9581993569131833
0.08481701285855589,0.9581993569131833
0.08481701285855589,0.9584466979965373
0.08506429277942631,0.9584466979965373
0.08506429277942631,0.9586940390798911
0.08555885262116716,0.9586940390798911
0.08555885262116716,0.9589413801632451
0.08704253214638971,0.9589413801632451
0.08704253214638971,0.959188721246599
0.08753709198813056,0.959188721246599
0.08753709198813056,0.9596834034133069
0.08778437190900099,0.9596834034133069
0.08778437190900099,0.9599307444966609
0.08803165182987141,0.9599307444966609
0.08803165182987141,0.9601780855800148
0.08902077151335312,0.9601780855800148
0.08902077151335312,0.9604254266633688
0.08951533135509397,0.9604254266633688
0.08951533135509397,0.9606727677467227
0.0897626112759644,0.9606727677467227
0.0897626112759644,0.9609201088300767
0.09000989119683482,0.9609201088300767
0.09000989119683482,0.9611674499134306
0.0907517309594461,0.9611674499134306
0.0907517309594461,0.9614147909967846
0.09099901088031652,0.9614147909967846
0.09099901088031652,0.9619094731634924
0.0917408506429278,0.9619094731634924
0.0917408506429278,0.9621568142468464
0.09396636993076163,0.9621568142468464
0.09396636993076163,0.9624041553302003
0.09446092977250248,0.9624041553302003
0.09446092977250248,0.9626514964135543
0.09520276953511375,0.9626514964135543
0.09520276953511375,0.9628988374969082
0.09643916913946587,0.9628988374969082
0.09643916913946587,0.9631461785802622
0.09718100890207715,0.9631461785802622
0.09718100890207715,0.9633935196636161
0.097675568743818,0.9633935196636161
0.097675568743818,0.964135542913678
0.09817012858555885,0.964135542913678
0.09817012858555885,0.9643828839970319
0.09915924826904056,0.9643828839970319
0.09915924826904056,0.9646302250803859
0.09940652818991098,0.9646302250803859
0.09940652818991098,0.9648775661637398
0.10039564787339268,0.9648775661637398
0.10039564787339268,0.9651249072470938
0.10113748763600396,0.9651249072470938
0.10113748763600396,0.9653722483304477
0.10138476755687438,0.9653722483304477
0.10138476755687438,0.9656195894138017
0.1016320474777448,0.9656195894138017
0.1016320474777448,0.9661142715805096
0.10187932739861523,0.9661142715805096
0.10187932739861523,0.9666089537472174
0.10237388724035608,0.9666089537472174
0.10237388724035608,0.9668562948305713
0.10286844708209693,0.9668562948305713
0.10286844708209693,0.9671036359139253
0.10336300692383778,0.9671036359139253
0.10336300692383778,0.9673509769972792
0.10410484668644907,0.9673509769972792
0.10410484668644907,0.9675983180806332
0.10484668644906034,0.9675983180806332
0.10484668644906034,0.9678456591639871
